                           1                            2                            3                            4 
              version_number             initial_don_mass             initial_acc_mass          initial_period_days 
                       10398      1.0000000000000000E+000      9.4999999999999996E-001      4.0000000000000000E+002 

                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11                               12                               13                               14                               15                               16                               17                               18                               19                               20                               21                               22                               23                               24                               25                               26                               27                               28                               29                               30                               31                               32                               33                               34                               35                               36                               37                               38                               39                               40                               41                               42                               43                               44                               45                               46                               47                               48 
                    model_number                              age                      period_days                binary_separation                     eccentricity                          v_orb_1                          v_orb_2                    star_1_radius                    star_2_radius                             rl_1                             rl_2                            rl3_1                            rl3_2           rl_relative_overflow_1           rl_relative_overflow_2                      star_1_mass                      star_2_mass                lg_mtransfer_rate                   lg_mstar_dot_1                   lg_mstar_dot_2                 lg_system_mdot_1                 lg_system_mdot_2                   lg_wind_mdot_1                   lg_wind_mdot_2                     lg_mdot_thin                  lg_mdot_thin_L3                    lg_mdot_thick                 lg_mdot_thick_L3              mass_transfer_alpha               mass_transfer_beta              mass_transfer_delta              mass_transfer_gamma                    xfer_fraction                            J_orb                             Jdot                          jdot_mb                          jdot_gr                          jdot_ml                          jdot_ls                jdot_missing_wind                       extra_jdot                      donor_index                 point_mass_index                    jdot_beta_min                    jdot_beta_max                 jdot_beta_factor                     jdot_ml_bmin                     jdot_ml_bmax 
                             390          1.2194231545244640E+010          3.9984287716280255E+002          2.8522729864292734E+002          0.0000000000000000E+000          1.7597623392243118E+001          1.8507148917376174E+001          3.8133781636432671E+000          1.2303400289431963E+000          1.0963570008947511E+002          1.0710117139442707E+002          1.4459117994522470E+002          1.4093446724119940E+002         -9.6521773326999216E-001         -9.8851235693387363E-001          9.9910033756360916E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1966907789775304E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1966907789775304E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257374462014649E+000          8.0496187469656455E-001          6.9427163768327670E+052         -2.3160601249494376E+033         -5.9117708466618180E+028         -5.1152830953147358E+026         -1.1582187510956893E+033          4.3700647871707596E+029          0.0000000000000000E+000         -1.1582187510956893E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.1582182427478737E+033         -1.1582182427478737E+033 
                             393          1.2196707840763710E+010          3.9984240482646004E+002          2.8522694213281591E+002          0.0000000000000000E+000          1.7597646595210790E+001          1.8507123237223436E+001          3.8369271297368179E+000          1.2305894732913267E+000          1.0963549477383077E+002          1.0710110534022816E+002          1.4459090116350606E+002          1.4093438934928807E+002         -9.6500287486591740E-001         -9.8851002079407013E-001          9.9909763389311101E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1959450475956951E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1959450475956951E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257380140951665E+000          8.0498456997139178E-001          6.9426980654582781E+052         -2.3561569017072351E+033         -6.0219754678671944E+028         -5.1152742325770338E+026         -1.1782800869580782E+033          4.6400349102351101E+029          0.0000000000000000E+000         -1.1782800869580782E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.1782795687825056E+033         -1.1782795687825056E+033 
                             396          1.2199143974848942E+010          3.9984193206982826E+002          2.8522658529915566E+002          0.0000000000000000E+000          1.7597669819665967E+001          1.8507097532572743E+001          3.8611674345942868E+000          1.2308351444045289E+000          1.0963528926978982E+002          1.0710103922815661E+002          1.4459062212579119E+002          1.4093431138967088E+002         -9.6478170979151834E-001         -9.8850771987578490E-001          9.9909492768729735E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1951779428503858E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1951779428503858E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257385825226891E+000          8.0500696663839011E-001          6.9426797370423281E+052         -2.3981264027589421E+033         -6.1368371041632003E+028         -5.1152653622158563E+026         -1.1992789715368588E+033          4.9342021235324840E+029          0.0000000000000000E+000         -1.1992789715368588E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.1992784432659285E+033         -1.1992784432659285E+033 
                             399          1.2201541788840965E+010          3.9984145888591382E+002          2.8522622813672388E+002          0.0000000000000000E+000          1.7597693065945514E+001          1.8507071803057617E+001          3.8834597537648419E+000          1.2310771925768360E+000          1.0963508357436260E+002          1.0710097305722674E+002          1.4459034282802190E+002          1.4093423336118079E+002         -9.6457831173056208E-001         -9.8850545277568069E-001          9.9909221890727873E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1944696503342147E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1944696503342147E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257391514922055E+000          8.0502907360320997E-001          6.9426613913203751E+052         -2.4375414983098656E+033         -6.2437496620679231E+028         -5.1152564890383327E+026         -1.2190002012771972E+033          5.2185326679839832E+029          0.0000000000000000E+000         -1.2190002012771972E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.2189996642867669E+033         -1.2189996642867669E+033 
                             402          1.2203904555429001E+010          3.9984098462443927E+002          2.8522587015409960E+002          0.0000000000000000E+000          1.7597716366068568E+001          1.8507046013171934E+001          3.9077649481204939E+000          1.2313160490521551E+000          1.0963487740434060E+002          1.0710090673658408E+002          1.4459006288563637E+002          1.4093415515673385E+002         -9.6435655294520561E-001         -9.8850321545754427E-001          9.9908950381845407E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1937108306019045E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1937108306019045E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257397217881616E+000          8.0505091589403377E-001          6.9426430030112875E+052         -2.4804857779482225E+033         -6.3617224677142226E+028         -5.1152475843902925E+026         -1.2404881217632775E+033          5.5459432776803389E+029          0.0000000000000000E+000         -1.2404881217632775E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.2404875739114924E+033         -1.2404875739114924E+033 
                             405          1.2206225132781296E+010          3.9984051079198002E+002          2.8522551248808577E+002          0.0000000000000000E+000          1.7597739646066703E+001          1.8507020244743646E+001          3.9310113218417526E+000          1.2315509792677357E+000          1.0963467141430560E+002          1.0710084047696236E+002          1.4458978318743070E+002          1.4093407702485871E+002         -9.6414445110172686E-001         -9.8850101480265551E-001          9.9908679103774378E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1929850824233801E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1929850824233801E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257402916006023E+000          8.0507244428955382E-001          6.9426246304824596E+052         -2.5222653862272696E+033         -6.4759378099363435E+028         -5.1152387039399392E+026         -1.2613938984080425E+033          5.8768149078515030E+029          0.0000000000000000E+000         -1.2613938984080425E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.2613933423060266E+033         -1.2613933423060266E+033 
                             408          1.2208509135432400E+010          3.9984003654849835E+002          2.8522515450441296E+002          0.0000000000000000E+000          1.7597762947234052E+001          1.8506994452044413E+001          3.9542191848102619E+000          1.2317824091631990E+000          1.0963446523890561E+002          1.0710077416091733E+002          1.4458950323731662E+002          1.4093399882708346E+002         -9.6393269966525963E-001         -9.8849884682147615E-001          9.9908407575211744E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1922393017745915E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1922393017745915E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257408619404932E+000          8.0509365917388931E-001          6.9426062411409445E+052         -2.5659303235837888E+033         -6.5913195429664796E+028         -5.1152298022309774E+026         -1.2832437792515229E+033          6.2365963766665131E+029          0.0000000000000000E+000         -1.2832437792515229E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.2832432128021469E+033         -1.2832432128021469E+033 
                             411          1.2210755798050024E+010          3.9983956234156483E+002          2.8522479654075238E+002          0.0000000000000000E+000          1.7597786247602080E+001          1.8506968659371587E+001          3.9782125881011163E+000          1.2320102557208221E+000          1.0963425907255913E+002          1.0710070785106012E+002          1.4458922329927589E+002          1.4093392063725253E+002         -9.6371378233633875E-001         -9.8849671229592495E-001          9.9908136052048746E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1915270788318985E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1915270788318985E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257414322703410E+000          8.0511457032402090E-001          6.9425878523207347E+052         -2.6083348415610234E+033         -6.7120390758263458E+028         -5.1152209010959593E+026         -1.3044638019850348E+033          6.6039432189484881E+029          0.0000000000000000E+000         -1.3044638019850348E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.3044632256191391E+033         -1.3044632256191391E+033 
                             414          1.2212973435990820E+010          3.9983908649691813E+002          2.8522443733286769E+002          0.0000000000000000E+000          1.7597809629484797E+001          1.8506942775562276E+001          4.0016072721477585E+000          1.2322371788221782E+000          1.0963405218701202E+002          1.0710064131332766E+002          1.4458894238445595E+002          1.4093384217940263E+002         -9.6350032501469640E-001         -9.8849458636557352E-001          9.9907863574831124E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1908196161058894E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1908196161058894E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257420046054703E+000          8.0513522763529444E-001          6.9425693990511700E+052         -2.6511489353030551E+033         -6.8311570496022013E+028         -5.1152119605862347E+026         -1.3258893958256084E+033          6.9867943985389327E+029          0.0000000000000000E+000         -1.3258893958256084E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.3258888083880708E+033         -1.3258888083880708E+033 
                             417          1.2215155363744177E+010          3.9983861046871851E+002          2.8522407797778612E+002          0.0000000000000000E+000          1.7597833021514475E+001          1.8506916879541830E+001          4.0249220216433690E+000          1.2324629218842225E+000          1.0963384521386929E+002          1.0710057475115306E+002          1.4458866135044926E+002          1.4093376369347232E+002         -9.6328759596280045E-001         -9.8849247144800267E-001          9.9907590974810057E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1900860544278229E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1900860544278229E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257425771998562E+000          8.0515574122083977E-001          6.9425509376423903E+052         -2.6962829617107336E+033         -6.9512619914469080E+028         -5.1152030228560708E+026         -1.3484770257576134E+033          7.4111394470997463E+029          0.0000000000000000E+000         -1.3484770257576134E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.3484764278195562E+033         -1.3484764278195562E+033 
                             420          1.2217302884718708E+010          3.9983813434834929E+002          2.8522371854449767E+002          0.0000000000000000E+000          1.7597856419200028E+001          1.8506890976282584E+001          4.0490474097959401E+000          1.2326835286184057E+000          1.0963363819286774E+002          1.0710050817731366E+002          1.4458838025121179E+002          1.4093368519452736E+002         -9.6306747202283993E-001         -9.8849040448456504E-001          9.9907318304326098E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1893875441757510E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1893875441757510E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257431499435589E+000          8.0517590099289893E-001          6.9425324716389766E+052         -2.7399731931466914E+033         -7.0770163131995939E+028         -5.1151940851179099E+026         -1.3703430197551274E+033          7.8412804610351216E+029          0.0000000000000000E+000         -1.3703430197551274E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.3703424121081161E+033         -1.3703424121081161E+033 
                             423          1.2219417185881485E+010          3.9983765795914695E+002          2.8522335889923875E+002          0.0000000000000000E+000          1.7597879831272170E+001          1.8506865056073906E+001          4.0720385729286557E+000          1.2328990797941017E+000          1.0963343104683474E+002          1.0710044156716252E+002          1.4458809898194602E+002          1.4093360665354064E+002         -9.6285769282191758E-001         -9.8848838471855460E-001          9.9907045461391941E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1886961490980541E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1886961490980541E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257437230508041E+000          8.0519572075453383E-001          6.9425139941422879E+052         -2.7839147953346773E+033         -7.1982616111703647E+028         -5.1151851358097319E+026         -1.3923354509423350E+033          8.2860068461777991E+029          0.0000000000000000E+000         -1.3923354509423350E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.3923348327819279E+033         -1.3923348327819279E+033 
                             426          1.2221500001463411E+010          3.9983718097777012E+002          2.8522299879730662E+002          0.0000000000000000E+000          1.7597903273695589E+001          1.8506839101172876E+001          4.0963123496908729E+000          1.2331111844237301E+000          1.0963322363463267E+002          1.0710037487557220E+002          1.4458781735099552E+002          1.4093352801735406E+002         -9.6263621360489793E-001         -9.8848639712179964E-001          9.9906772259591381E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1879762884733422E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1879762884733422E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257442969131642E+000          8.0521530342229009E-001          6.9424954925402355E+052         -2.8304125150607891E+033         -7.3277650684892400E+028         -5.1151761742072092E+026         -1.4156083853062239E+033          8.7804471996127643E+029          0.0000000000000000E+000         -1.4156083853062239E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.4156077561176194E+033         -1.4156077561176194E+033 
                             429          1.2223545564452374E+010          3.9983670500295807E+002          2.8522263944554152E+002          0.0000000000000000E+000          1.7597926667914024E+001          1.8506813198538776E+001          4.1192372142021307E+000          1.2333232147545343E+000          1.0963301665133261E+002          1.0710030832609867E+002          1.4458753630214659E+002          1.4093344954957553E+002         -9.6242703758391868E-001         -9.8848441023158107E-001          9.9906499614342736E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1872974470459603E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1872974470459603E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257448696077932E+000          8.0523450152298670E-001          6.9424770288291946E+052         -2.8749711227589924E+033         -7.4514899031786269E+028         -5.1151672471260889E+026         -1.4379115687488459E+033          9.2704115445589243E+029          0.0000000000000000E+000         -1.4379115687488459E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.4379109316663789E+033         -1.4379109316663789E+033 
                             432          1.2225562601403465E+010          3.9983622809183026E+002          2.8522227937647176E+002          0.0000000000000000E+000          1.7597950109498598E+001          1.8506787242281082E+001          4.1436013311099353E+000          1.2335293670268712E+000          1.0963280925147750E+002          1.0710024164718182E+002          1.4458725468739308E+002          1.4093337093006696E+002         -9.6220473269452333E-001         -9.8848247820868174E-001          9.9906226411434940E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1865873206157142E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1865873206157142E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257454434751065E+000          8.0525354815219807E-001          6.9424585275672247E+052         -2.9223319255600449E+033         -7.5845001845459355E+028         -5.1151582706555041E+026         -1.4616186704243052E+033          9.8177180623814635E+029          0.0000000000000000E+000         -1.4616186704243052E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.4616180201048295E+033         -1.4616180201048295E+033 
                             435          1.2227553554685825E+010          3.9983574989415359E+002          2.8522191832536345E+002          0.0000000000000000E+000          1.7597973615702603E+001          1.8506761213260845E+001          4.1668609711908227E+000          1.2337328985081772E+000          1.0963260128248037E+002          1.0710017478989681E+002          1.4458697229953910E+002          1.4093329210116892E+002         -9.6199250111329160E-001         -9.8848057063465633E-001          9.9905952449604585E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1859117762378073E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1859117762378073E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257460189378701E+000          8.0527241238873537E-001          6.9424399751311381E+052         -2.9681089669066369E+033         -7.7129492388776406E+028         -5.1151492883162189E+026         -1.4845340608061649E+033          1.0367957130105228E+030          0.0000000000000000E+000         -1.4845340608061649E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.4845334007897491E+033         -1.4845334007897491E+033 
                             438          1.2229509907823421E+010          3.9983527249501822E+002          2.8522155786588075E+002          0.0000000000000000E+000          1.7597997084109647E+001          1.8506735224814907E+001          4.1897526738643691E+000          1.2339330450780235E+000          1.0963239365058169E+002          1.0710010804584968E+002          1.4458669036909473E+002          1.4093321340675826E+002         -9.6178362494558067E-001         -9.8847869467554816E-001          9.9905678922117391E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1852120646682193E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1852120646682193E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257465934896052E+000          8.0529097602245947E-001          6.9424214523408214E+052         -3.0162783589912386E+033         -7.8407745876345744E+028         -5.1151403109629379E+026         -1.5086480026571286E+033          1.0965655829262645E+030          0.0000000000000000E+000         -1.5086480026571286E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.5086473311022652E+033         -1.5086473311022652E+033 
                             441          1.2231441751374983E+010          3.9983479384311477E+002          2.8522119644929870E+002          0.0000000000000000E+000          1.7598020615545945E+001          1.8506709165303100E+001          4.2139500665045606E+000          1.2341308587254118E+000          1.0963218546372154E+002          1.0710004112823614E+002          1.4458640768478998E+002          1.4093313450866901E+002         -9.6156283806000564E-001         -9.8847684047807483E-001          9.9905404653900143E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1845482040160844E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1845482040160844E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257471695985877E+000          8.0530932989197868E-001          6.9424028796200829E+052         -3.0627005375692471E+033         -7.9774176488496390E+028         -5.1151313023823035E+026         -1.5318885521835429E+033          1.1568524874571717E+030          0.0000000000000000E+000         -1.5318885521835429E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.5318878685006425E+033         -1.5318878685006425E+033 
                             444          1.2233342223415314E+010          3.9983431542414127E+002          2.8522083519623777E+002          0.0000000000000000E+000          1.7598044137118631E+001          1.8506683115314804E+001          4.2380224165075084E+000          1.2343256375198148E+000          1.0963197736702362E+002          1.0709997424492819E+002          1.4458612512256900E+002          1.4093305565209320E+002         -9.6134319093488985E-001         -9.8847501461861209E-001          9.9905130493823735E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1838564986680362E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1838564986680362E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257477454817420E+000          8.0532744916619958E-001          6.9423843144768213E+052         -3.1118278446656868E+033         -8.1149208993379189E+028         -5.1151223124385451E+026         -1.5564847330216697E+033          1.2232820988771986E+030          0.0000000000000000E+000         -1.5564847330216697E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.5564840393410061E+033         -1.5564840393410061E+033 
                             447          1.2235211772353571E+010          3.9983383758369229E+002          2.8522047436787017E+002          0.0000000000000000E+000          1.7598067631809833E+001          1.8506657093721518E+001          4.2607577029149368E+000          1.2345174197596607E+000          1.0963176951100394E+002          1.0709990744421032E+002          1.4458584288681391E+002          1.4093297689394026E+002         -9.6113573901142524E-001         -9.8847321674481625E-001          9.9904856640372686E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1832053574036678E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1832053574036678E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257483207221409E+000          8.0534530615681399E-001          6.9423657703472623E+052         -3.1587928928040002E+033         -8.2462296144983111E+028         -5.1151133339513220E+026         -1.5799993855220922E+033          1.2888520476627947E+030          0.0000000000000000E+000         -1.5799993855220922E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.5799986828291884E+033         -1.5799986828291884E+033 
                             450          1.2237055674228874E+010          3.9983335900872771E+002          2.8522011297186521E+002          0.0000000000000000E+000          1.7598091164281428E+001          1.8506631028813484E+001          4.2852788391315624E+000          1.2347056775063183E+000          1.0963156132375950E+002          1.0709984054263759E+002          1.4458556020094954E+002          1.4093289801800037E+002         -9.6091199662407023E-001         -9.8847145176640328E-001          9.9904582339346548E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1825224347208339E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1825224347208339E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257488969040146E+000          8.0536296174439348E-001          6.9423471961773782E+052         -3.2088094062271476E+033         -8.3894315284514823E+028         -5.1151043134546911E+026         -1.6050434268214576E+033          1.3618532414834203E+030          0.0000000000000000E+000         -1.6050434268214576E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.6050427099340484E+033         -1.6050427099340484E+033 
                             453          1.2238876281372461E+010          3.9983287917594242E+002          2.8521975061231774E+002          0.0000000000000000E+000          1.7598114760355998E+001          1.8506604891906406E+001          4.3080861538970616E+000          1.2348920318897074E+000          1.0963135257698512E+002          1.0709977346715705E+002          1.4458527675495412E+002          1.4093281893820904E+002         -9.6070388577143706E-001         -9.8846970453893257E-001          9.9904307289307748E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1818757599114887E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1818757599114887E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257494746605546E+000          8.0538067509981781E-001          6.9423285715705821E+052         -3.2568988440245256E+033         -8.5241048159248104E+028         -5.1150952770819074E+026         -1.6291241409369159E+033          1.4351904069932747E+030          0.0000000000000000E+000         -1.6291241409369159E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.6291234120089501E+033         -1.6291234120089501E+033 
                             456          1.2240671238080925E+010          3.9983239899131644E+002          2.8521938797333883E+002          0.0000000000000000E+000          1.7598138375489864E+001          1.8506578732332976E+001          4.3321349738771060E+000          1.2350780313295078E+000          1.0963114366475959E+002          1.0709970634442431E+002          1.4458499308392425E+002          1.4093273980389475E+002         -9.6048444968225166E-001         -9.8846796061832709E-001          9.9904032009447885E-001          9.4999999999999996E-001         -9.8999999999999986E+001         -1.1812031691093123E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -1.1812031691093123E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001         -9.8999999999999986E+001          0.0000000000000000E+000          0.0000000000000000E+000          0.0000000000000000E+000          1.4257500529011802E+000          8.0539811797323213E-001          6.9423099316845219E+052         -3.3076782145290490E+033         -8.6676616127329837E+028         -5.1150862417102854E+026         -1.6545531819027345E+033          1.5153374011712928E+030          0.0000000000000000E+000         -1.6545531819027345E+033                                1                                0          0.0000000000000000E+000          0.0000000000000000E+000         -9.9999999999999997E+098         -1.6545524421032989E+033         -1.6545524421032989E+033 
