                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      1.0000000000000000E+000      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups                          runtime_minutes 
                                     207                  1.1877606416364386E+010                  9.9926677194479796E-001                 -1.2584151995501061E+001                  6.5730679333648592E+000                                     1147                  0.0000000000000000E+000                  9.9999999892025004E-001                  4.9108682889556404E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999892025004E-001                  4.9108682889556404E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8004320116214754E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0674685576771847E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4234750280887176E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.3853464100311351E-001                 -2.6161424897432614E+001                 -9.8999999999999986E+001                  4.3853464100311318E-001                  3.6898707454400039E+000                  2.7439803824935276E+000                  4.3838100214941350E-001                  3.6270784664732514E-001                  3.7121551064195923E+000                  5.1541268915533756E+003                  1.5790250259172214E-005                  8.8042325661731299E-002                  7.4170685280331847E+000                  4.5208259843073400E+000                  2.0110524928280729E+001                  1.3400521706976016E+000                  4.9999263511642400E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379160E-005                  3.9336122679891400E-003                  3.4406913632544452E-003                  9.3376729746167311E-003                  5.5855064327103676E-001                  4.1960719428635479E-001                 -6.1589497350695477E-001                  3.9842438027745880E-001                 -2.6161424897432614E+001                  2.3927823018408574E-011                                        0                                        0                  1.0871666666666668E+000 
                                     210                  1.1888557027806509E+010                  9.9926385550014518E-001                 -1.2569806180477061E+001                  6.5564676573256575E+000                                     1152                  0.0000000000000000E+000                  9.9999999892025004E-001                  4.7894162384505307E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999892025004E-001                  4.7894162384505307E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8225299547654790E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0835680214366757E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4348625654983455E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.4753035291626192E-001                 -2.6070618288165718E+001                 -1.4449439791871097E+001                  4.4753035291626247E-001                  3.6894463319296724E+000                  2.8019223775461159E+000                  4.4745609973264583E-001                  3.6809422245960355E-001                  3.7013810872679813E+000                  5.0278358149658161E+003                  1.5356567448352728E-005                  8.7231600905447168E-002                  7.4178494988518988E+000                  4.5354475940624335E+000                  2.0132541181375625E+001                  1.3400521706976016E+000                  4.9999263511642400E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379160E-005                  3.9336122679891400E-003                  3.4402103281152797E-003                  9.3376729715530810E-003                  5.5824078301097779E-001                  4.1991470263694919E-001                 -6.2089446225656741E-001                  4.0875059423486887E-001                 -2.6070618288165718E+001                  2.5030489239993405E-011                                        0                                        0                  1.1047833333333335E+000 
                                     213                  1.1899061032968292E+010                  9.9926096471412451E-001                 -1.2555570801822356E+001                  6.5377199770693419E+000                                     1153                  0.0000000000000000E+000                  9.9999999881087498E-001                  4.6748478243591796E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999881087498E-001                  4.6748478243591796E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8436046724074517E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.0982214353638995E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4453597193244611E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.5639287308303139E-001                 -2.5985211647968303E+001                 -9.8999999999999986E+001                  4.5639287308303067E-001                  3.6890208475656960E+000                  2.8601228742044262E+000                  4.5638469132577486E-001                  3.7340948698412152E-001                  3.6907493018398356E+000                  4.9062457946776622E+003                  1.4940805294558699E-005                  8.6441898592802921E-002                  7.4185719532341716E+000                  4.5492270302652349E+000                  2.0153328460535747E+001                  1.3400521706976019E+000                  4.9999263511642400E-001                  0.0000000000000000E+000                  9.8011101532414358E-001                  5.4657020962379160E-005                  3.9336122679891400E-003                  3.4397353757391982E-003                  9.3376729682983529E-003                  5.5793735234594799E-001                  4.2021582781884737E-001                 -6.2538710255143448E-001                  4.1883979106421998E-001                 -2.5985211647968303E+001                  2.6327540850956840E-011                                        0                                        0                  1.1285833333333335E+000 
                                     216                  1.1909155342488756E+010                  9.9925809551380373E-001                 -1.2541673025898877E+001                  6.5215033654533379E+000                                     1155                  0.0000000000000000E+000                  9.9999999881087498E-001                  4.5666226049010089E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999881087498E-001                  4.5666226049010089E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8643985828130537E+032                  2.9534341918144094E+032                  2.9708542581730510E+032                  3.1127198726465849E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4546473807796578E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.6519096227465179E-001                 -2.5904765544662578E+001                 -1.4507431738848783E+001                  4.6519096227465223E-001                  3.6886905155428922E+000                  2.9192440558429862E+000                  4.6527040457183200E-001                  3.7851300765275808E-001                  3.6805410135013288E+000                  4.7922670754070368E+003                  1.4563377445420126E-005                  8.5756186651021610E-002                  7.4192415982320821E+000                  4.5622429346305244E+000                  2.0172997931669865E+001                  1.3400521706976014E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379167E-005                  3.9336122679891400E-003                  3.4386275027142145E-003                  9.3376729600515625E-003                  5.5763974300568808E-001                  4.2051116958937490E-001                 -6.2976443127608406E-001                  4.2880840623505911E-001                 -2.5904765544662578E+001                  2.7208448814648650E-011                                        0                                        0                  1.1521166666666667E+000 
                                     219                  1.1918922008424416E+010                  9.9925522952926926E-001                 -1.2527832391664868E+001                  6.5076121306227561E+000                                     1159                  0.0000000000000000E+000                  9.9999999873275003E-001                  4.4643277770601764E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999873275003E-001                  4.4643277770601764E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.8841504652412505E+032                  2.9642104536577783E+032                  2.9940004944645430E+032                  3.1284926724836576E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4643306748894480E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.7396650006938712E-001                 -2.5828077281296217E+001                 -1.5352529778863040E+001                  4.7396650006938723E-001                  3.6883719189712760E+000                  2.9792835577142407E+000                  4.7411183980115801E-001                  3.8357091841065316E-001                  3.6704239463783637E+000                  4.6819195444932166E+003                  1.4196360703274230E-005                  8.5067773439766028E-002                  7.4198746511771807E+000                  4.5746393226813433E+000                  2.0191763002932444E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379160E-005                  3.9336122679891400E-003                  3.4377603130901382E-003                  9.3376729530973146E-003                  5.5734587230037846E-001                  4.2080279355103423E-001                 -6.3368243960512649E-001                  4.3867571819144141E-001                 -2.5828077281296217E+001                  2.8278567468949997E-011                                        0                                        0                  1.1727333333333334E+000 
                                     222                  1.1928362736214407E+010                  9.9925237044046311E-001                 -1.2514250922501930E+001                  6.4932860263207850E+000                                     1166                  0.0000000000000000E+000                  9.9999999873275003E-001                  4.3673434904557562E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999873275003E-001                  4.3673434904557562E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9030765152649239E+032                  2.9785502586330732E+032                  3.0141668004704135E+032                  3.1431926482488597E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4742960066917363E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.8267968968903818E-001                 -2.5754859453162720E+001                 -1.4653559774527022E+001                  4.8267968968903852E-001                  3.6880804622099173E+000                  3.0400622894463054E+000                  4.8288248218956570E-001                  3.8853915312757525E-001                  3.6604862343307896E+000                  4.5760023027369089E+003                  1.3851766528351633E-005                  8.4439067038925134E-002                  7.4204762798555937E+000                  4.5864454316431127E+000                  2.0209663515568263E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379160E-005                  3.9336122679891400E-003                  3.4365815539386742E-003                  9.3376729430995863E-003                  5.5705601062320886E-001                  4.2109042831850957E-001                 -6.3751736732980391E-001                  4.4843468332408681E-001                 -2.5754859453162720E+001                  2.9630026332442351E-011                                        0                                        0                  1.1936166666666668E+000 
                                     225                  1.1937439102926064E+010                  9.9924953508172198E-001                 -1.2500799034249553E+001                  6.4746076661456051E+000                                     1163                  0.0000000000000000E+000                  9.9999999865462497E-001                  4.2754718522723539E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999865462497E-001                  4.2754718522723539E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9215598303614321E+032                  2.9918632513559977E+032                  3.0335582258386629E+032                  3.1575728113706584E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4832272002881192E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9124294743471736E-001                 -2.5684941681946263E+001                 -9.8999999999999986E+001                  4.9124294743471725E-001                  3.6878162606224940E+000                  3.1010258231718475E+000                  4.9150538275275485E-001                  3.9337900658401614E-001                  3.6508052951141985E+000                  4.4751262829019443E+003                  1.3524830913599505E-005                  8.3835471715421730E-002                  7.4210526365884144E+000                  4.5976457661485659E+000                  2.0226672700752985E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414335E-001                  5.4657020962379167E-005                  3.9336122679891400E-003                  3.4350989600122903E-003                  9.3376729297550837E-003                  5.5677173894892529E-001                  4.2137250334444737E-001                 -6.4103446023020372E-001                  4.5797430795323213E-001                 -2.5684941681946263E+001                  3.1003651115127486E-011                                        0                                        0                  1.2203833333333334E+000 
                                     228                  1.1946171540980200E+010                  9.9924672262470515E-001                 -1.2487634763212451E+001                  6.4595531559963915E+000                                     1166                  0.0000000000000000E+000                  9.9999999865462497E-001                  4.1892982612832236E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999865462497E-001                  4.1892982612832236E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9396120105564868E+032                  3.0060893598154358E+032                  3.0518570959729687E+032                  3.1715080584985629E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.4923464190128236E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  4.9962120240804103E-001                 -2.5618039607891959E+001                 -9.8999999999999986E+001                  4.9962120240804081E-001                  3.6875788278143453E+000                  3.1617872713060402E+000                  4.9993264674552351E-001                  3.9806750419669745E-001                  3.6414270775352202E+000                  4.3795256830150875E+003                  1.3218781372819017E-005                  8.3275673560811100E-002                  7.4216070306923321E+000                  4.6082873558997841E+000                  2.0242857717340378E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379160E-005                  3.9336122679891400E-003                  3.4324871636542079E-003                  9.3376729045380660E-003                  5.5649283060484089E-001                  4.2164924179995650E-001                 -6.4455636054163334E-001                  4.6728611921223978E-001                 -2.5618039607891959E+001                  3.1987561715123125E-011                                        0                                        0                  1.2406666666666666E+000 
                                     231                  1.1954627120263016E+010                  9.9924391665312307E-001                 -1.2474771701100101E+001                  6.4447738533207470E+000                                     1161                  0.0000000000000000E+000                  9.9999999859603128E-001                  4.1068347420714607E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999859603128E-001                  4.1068347420714607E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9569488814682305E+032                  3.0206306237802827E+032                  3.0694655924651773E+032                  3.1857328214548996E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5008115607371539E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.0801562688424118E-001                 -2.5553300387991261E+001                 -9.8999999999999986E+001                  5.0801562688424051E-001                  3.6873423964734093E+000                  3.2235752679210092E+000                  5.0833781509656795E-001                  4.0274295105409097E-001                  3.6320749642820975E+000                  4.2862249924432836E+003                  1.2919252709568603E-005                  8.2713298192429272E-002                  7.4221497667276370E+000                  4.6184770829035413E+000                  2.0258378520585957E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379153E-005                  3.9336122679891400E-003                  3.4305317617719165E-003                  9.3376728845220129E-003                  5.5621748228567114E-001                  4.2192243319420475E-001                 -6.4781201870074923E-001                  4.7656817091908671E-001                 -2.5553300387991261E+001                  3.3895125127340336E-011                                        0                                        0                  1.2691333333333332E+000 
                                     234                  1.1962805663436893E+010                  9.9924112068012272E-001                 -1.2461834035894631E+001                  6.4316841235836471E+000                                     1168                  0.0000000000000000E+000                  9.9999999849837495E-001                  4.0307379210146338E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999849837495E-001                  4.0307379210146338E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9746614239681927E+032                  3.0352450405924335E+032                  3.0864261083681591E+032                  3.1983048347568958E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5095379721621421E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.1617907137297314E-001                 -2.5490636368897434E+001                 -9.8999999999999986E+001                  5.1617907137297292E-001                  3.6871349676717640E+000                  3.2852780320300918E+000                  5.1657212965436705E-001                  4.0727496593628182E-001                  3.6230097193215816E+000                  4.1976837811958703E+003                  1.2641156973572331E-005                  8.2209287966825237E-002                  7.4226821042030569E+000                  4.6282306512861728E+000                  2.0273256039315243E+001                  1.3400521706976014E+000                  4.9999263511642400E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379160E-005                  3.9336122679891400E-003                  3.4275388615701051E-003                  9.3376728520767269E-003                  5.5594601208314709E-001                  4.2219176039643941E-001                 -6.5078755615066808E-001                  4.8555669361979259E-001                 -2.5490636368897434E+001                  3.4453916574207856E-011                                        0                                        0                  1.2910333333333335E+000 
                                     237                  1.1970743736063780E+010                  9.9923832682416014E-001                 -1.2449283800362242E+001                  6.4180930114065839E+000                                     1179                  0.0000000000000000E+000                  9.9999999849837495E-001                  3.9579760698017996E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999849837495E-001                  3.9579760698017996E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  2.9905220083117527E+032                  3.0490293688883960E+032                  3.1028341830825758E+032                  3.2119594781568876E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5174788286626723E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.2426765535687780E-001                 -2.5429656244029324E+001                 -1.4653559774527022E+001                  5.2426765535687803E-001                  3.6869425655034580E+000                  3.3473982694412356E+000                  5.2470738726981003E-001                  4.1172739908061584E-001                  3.6141036387534982E+000                  4.1124784836854151E+003                  1.2375687973888091E-005                  8.1729745015330035E-002                  7.4232080289259850E+000                  4.6376066330808712E+000                  2.0287577117873116E+001                  1.3400521706976016E+000                  4.9999263511642400E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379160E-005                  3.9336122679891400E-003                  3.4233234282476299E-003                  9.3376728034066242E-003                  5.5567750881928391E-001                  4.2245812693949847E-001                 -6.5379862755478113E-001                  4.9444516201761013E-001                 -2.5429656244029324E+001                  3.5720683355125659E-011                                        0                                        0                  1.3082166666666666E+000 
                                     240                  1.1978422324323715E+010                  9.9923554560483174E-001                 -1.2436808322015144E+001                  6.4028966050620424E+000                                     1176                  0.0000000000000000E+000                  9.9999999842025000E-001                  3.8863818513475556E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999842025000E-001                  3.8863818513475556E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0066426806189511E+032                  3.0630189658090604E+032                  3.1183732360263217E+032                  3.2249559136674486E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5260329394276259E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.3239558244042595E-001                 -2.5370744880487020E+001                 -9.8999999999999986E+001                  5.3239558244042584E-001                  3.6867388200776849E+000                  3.4107741016724566E+000                  5.3285295668506216E-001                  4.1620767463978753E-001                  3.6051418788445631E+000                  4.0284861868562839E+003                  1.2112466722395295E-005                  8.1238496085350845E-002                  7.4237213127998967E+000                  4.6465868052055068E+000                  2.0301310433735324E+001                  1.3400521706976019E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379153E-005                  3.9336122679891400E-003                  3.4214558355286744E-003                  9.3376727808894781E-003                  5.5541286847831328E-001                  4.2272064386065189E-001                 -6.5677044712209720E-001                  5.0335138012197178E-001                 -2.5370744880487020E+001                  3.7639324856280273E-011                                        0                                        0                  1.3292333333333335E+000 
                                     243                  1.1985857383621113E+010                  9.9923277531049559E-001                 -1.2424673580167859E+001                  6.3896542969577430E+000                                     1182                  0.0000000000000000E+000                  9.9999999842025000E-001                  3.8200482719135137E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999842025000E-001                  3.8200482719135137E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0226331547880656E+032                  3.0766108836502834E+032                  3.1340171854545941E+032                  3.2377297611501641E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5330775012340506E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4027645240503974E-001                 -2.5313015295880795E+001                 -9.8999999999999986E+001                  5.4027645240503885E-001                  3.6865502993987986E+000                  3.4736237254889937E+000                  5.4078277243167183E-001                  4.2054962387086492E-001                  3.5964567763367592E+000                  3.9487239725878180E+003                  1.1861549116003682E-005                  8.0757303490219687E-002                  7.4242368026619969E+000                  4.6552222123056684E+000                  2.0314534419576113E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414335E-001                  5.4657020962379167E-005                  3.9336122679891400E-003                  3.4173161873284016E-003                  9.3376727288316478E-003                  5.5515190198554920E-001                  4.2297949778801563E-001                 -6.5942387216734355E-001                  5.1195147957309617E-001                 -2.5313015295880795E+001                  3.9452677887763932E-011                                        0                                        0                  1.3488666666666667E+000 
                                     246                  1.1993058327379215E+010                  9.9923001601011296E-001                 -1.2412614015661566E+001                  6.3758570499785403E+000                                     1177                  0.0000000000000000E+000                  9.9999999826399999E-001                  3.7591674474222775E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999826399999E-001                  3.7591674474222775E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0380530475126872E+032                  3.0902118219717435E+032                  3.1491125412335143E+032                  3.2495707897600142E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5412542247593849E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.4808924297980188E-001                 -2.5256908966245330E+001                 -9.8999999999999986E+001                  5.4808924297980144E-001                  3.6863883953959902E+000                  3.5369257027437282E+000                  5.4862593704762719E-001                  4.2479501418446020E-001                  3.5879647964388739E+000                  3.8722625540085737E+003                  1.1628577785623165E-005                  8.0340273101831644E-002                  7.4247449809843999E+000                  4.6635183499609862E+000                  2.0327253533343047E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379167E-005                  3.9336122679891400E-003                  3.4126963686056900E-003                  9.3376726675570912E-003                  5.5489450400612850E-001                  4.2323479327292862E-001                 -6.6219047044617396E-001                  5.2046807834464015E-001                 -2.5256908966245330E+001                  4.0941154866273398E-011                                        0                                        0                  1.3696833333333334E+000 
                                     249                  1.2000044796162256E+010                  9.9922726473080636E-001                 -1.2400941633940842E+001                  6.3635005150030057E+000                                     1183                  0.0000000000000000E+000                  9.9999999826399999E-001                  3.6980438588877890E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999826399999E-001                  3.6980438588877890E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0528983352542188E+032                  3.1036195827178701E+032                  3.1631689165855136E+032                  3.2624712767327275E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5482358886925446E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5571423539731601E-001                 -2.5201884000567311E+001                 -1.4653559774527022E+001                  5.5571423539731635E-001                  3.6862452351832289E+000                  3.5995280853124458E+000                  5.5624556649531864E-001                  4.2889114933382827E-001                  3.5797713303523340E+000                  3.7998926738683040E+003                  1.1406237834459567E-005                  7.9926657476923943E-002                  7.4252539635094621E+000                  4.6715172300535102E+000                  2.0339531669599538E+001                  1.3400521706976014E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379167E-005                  3.9336122679891400E-003                  3.4041100245592762E-003                  9.3376725454492517E-003                  5.5464030558783128E-001                  4.2348689628287078E-001                 -6.6492327151331276E-001                  5.2876466081771278E-001                 -2.5201884000567311E+001                  4.2548962308473344E-011                                        0                                        0                  1.3875333333333333E+000 
                                     252                  1.2006838561466566E+010                  9.9922451569932880E-001                 -1.2388919340769203E+001                  6.3505428520197205E+000                                     1189                  0.0000000000000000E+000                  9.9999999826399999E-001                  3.6410241037361213E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999826399999E-001                  3.6410241037361213E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0681447125152919E+032                  3.1170726167620041E+032                  3.1779301173415562E+032                  3.2745830426230117E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5560981228515050E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6335425281455354E-001                 -2.5147938982099721E+001                 -1.5051499783199059E+001                  5.6335425281455365E-001                  3.6860746451580026E+000                  3.6638628495787628E+000                  5.6393920823108779E-001                  4.3307915025216565E-001                  3.5713941337015407E+000                  3.7272981495192948E+003                  1.1184739639291349E-005                  7.9516120196693046E-002                  7.4257617324930134E+000                  4.6792463254665506E+000                  2.0351408803493999E+001                  1.3400521706976016E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379160E-005                  3.9336122679891400E-003                  3.4012536290121743E-003                  9.3376725024376887E-003                  5.5438867316953599E-001                  4.2373643603250083E-001                 -6.6739719148203214E-001                  5.3704421477943687E-001                 -2.5147938982099721E+001                  4.3392980827185006E-011                                        0                                        0                  1.4067166666666668E+000 
                                     255                  1.2013428707543797E+010                  9.9922177665378265E-001                 -1.2377402632561855E+001                  6.3371804833319310E+000                                     1193                  0.0000000000000000E+000                  9.9999999818587504E-001                  3.5900020582119885E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999818587504E-001                  3.5900020582119885E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  3.0825707326605606E+032                  3.1298683313599686E+032                  3.1913312384215783E+032                  3.2856917575920698E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5632058199533480E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7069445792847606E-001                 -2.5094936035511072E+001                 -9.8999999999999986E+001                  5.7069445792847606E-001                  3.6859593478310493E+000                  3.7267157376675519E+000                  5.7132626737938208E-001                  4.3700327448021825E-001                  3.5635446947682423E+000                  3.6605361048048171E+003                  1.0981769983032697E-005                  7.9138210303087000E-002                  7.4262713864171674E+000                  4.6867068007655481E+000                  2.0362886052555204E+001                  1.3400521706976019E+000                  4.9999263511642406E-001                  0.0000000000000000E+000                  9.8011101532414346E-001                  5.4657020962379160E-005                  3.9336122679891400E-003                  3.3901709377547450E-003                  9.3376723252982935E-003                  5.5414032842057925E-001                  4.2398269529567062E-001                 -6.6986907044516009E-001                  5.4498992841564442E-001                 -2.5094936035511072E+001                  4.4054725609339741E-011                                        0                                        0                  1.4269333333333334E+000 
