                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                       10398      9.4999999999999996E-001      2.0000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60 
                            model_number                                 star_age                                star_mass                             log_abs_mdot                                   log_dt                                num_zones                           mass_conv_core                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                                   log_LH                                  log_LHe                                   log_LZ                                 log_Lnuc                                 log_Teff                               luminosity                                    log_L                                    log_R                                    log_g                                  gravity                           surf_avg_omega            surf_avg_omega_div_omega_crit                             log_center_T                           log_center_Rho                             log_center_P                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_o16                              surface_c12                              surface_o16                            total_mass_h1                           total_mass_he4                                       pp                                      cno                                 tri_alfa                        v_div_csound_surf                              num_retries                              num_backups                          runtime_minutes 
                                     250                  1.2002332354511868E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.3593721805922696E+000                                      844                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6338869667240468E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6338869667240468E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6742255158292717E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2063208202117781E-001                 -3.6698047345976640E+001                 -1.5176438519807359E+001                  1.2063208202117802E-001                  3.7500219537963471E+000                  1.3195186866753794E+000                  1.2041554496344795E-001                  8.3422701341657066E-002                  4.2487675560186586E+000                  1.7732401496396866E+004                  9.0183740925208774E-005                  1.9661861407674741E-001                  7.2685053501226919E+000                  2.8361065127338989E+000                  1.7914414557714395E+001                  1.3408452375343933E+000                  5.0000271202670954E-001                  2.0153820577672379E-005                  9.8002298493225848E-001                  5.0747284333689061E-005                  4.4714118554110066E-003                  3.4416106108119790E-003                  9.3376729792513189E-003                  5.6765464722432790E-001                  3.6228830118851596E-001                 -2.6551553983559614E-002                 -4.2080813240496656E-001                 -3.6698047345976640E+001                  2.6600051180740837E-013                                        0                                        0                  1.3938166666666667E+000 
                                     260                  1.2024020832505754E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.3185006193371018E+000                                      846                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6328014125776440E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6328014125776440E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7404189739217590E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2191793978038395E-001                 -3.6677711082307383E+001                 -9.8999999999999986E+001                  1.2191793978038389E-001                  3.7499799112113372E+000                  1.3234255719701433E+000                  1.2169952206987687E-001                  8.4148775064890810E-002                  4.2473154085721907E+000                  1.7673208804767306E+004                  8.9877783742133672E-005                  1.9644350716382661E-001                  7.2686150427931286E+000                  2.8405846643408883E+000                  1.7919207978625622E+001                  1.3408507121452120E+000                  5.0000134273144359E-001                  1.7415230045794800E-005                  9.8002573245739855E-001                  5.0765592620176699E-005                  4.4713647896066060E-003                  3.4416106108119781E-003                  9.3376729792513189E-003                  5.6737203742978637E-001                  3.6257078185362751E-001                 -2.6501904167432540E-002                 -4.1647294347549069E-001                 -3.6677711082307383E+001                  2.6845159895335475E-013                                        0                                        0                  1.4592166666666666E+000 
                                     270                  1.2043825358162695E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.2800086542885314E+000                                      846                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6317996469100930E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6317996469100930E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7404189739217590E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2308891194733898E-001                 -3.6659143720378282E+001                 -9.8999999999999986E+001                  1.2308891194733890E-001                  3.7499397580380722E+000                  1.3269927854689980E+000                  1.2286856171935565E-001                  8.4813601236159095E-002                  4.2459857562296541E+000                  1.7619182589617616E+004                  8.9597258937834597E-005                  1.9628048785210755E-001                  7.2687169176338706E+000                  2.8446894731494350E+000                  1.7923605011791196E+001                  1.3408551277376788E+000                  5.0000023829521079E-001                  1.5206357580515296E-005                  9.8002794879463595E-001                  5.0781888928193113E-005                  4.4713267998461020E-003                  3.4416106108119768E-003                  9.3376729792513189E-003                  5.6711321959391936E-001                  3.6282947689139433E-001                 -2.6497473605127699E-002                 -4.1245185689135216E-001                 -3.6659143720378282E+001                  2.7093429705748813E-013                                        0                                        0                  1.5324500000000001E+000 
                                     280                  1.2061972239212280E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.2412150234586949E+000                                      848                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6308758716229881E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6308758716229881E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8224243817304173E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2416542281482884E-001                 -3.6642079124543507E+001                 -9.8999999999999986E+001                  1.2416542281482862E-001                  3.7499017280913214E+000                  1.3302808584506165E+000                  1.2394334201839724E-001                  8.5427051279182223E-002                  4.2447588561436085E+000                  1.7569477903428116E+004                  8.9338389861697522E-005                  1.9612843089843063E-001                  7.2688119473491328E+000                  2.8484760791112689E+000                  1.7927663871332150E+001                  1.3408587324286401E+000                  4.9999933666595336E-001                  1.3403099066082313E-005                  9.8002975835382666E-001                  5.0796416738242018E-005                  4.4712957648557171E-003                  3.4416106108119725E-003                  9.3376729792513172E-003                  5.6687542851024864E-001                  3.6306715141672202E-001                 -2.6502192718519894E-002                 -4.0875702951517662E-001                 -3.6642079124543507E+001                  2.7312007177378856E-013                                        0                                        0                  1.5924166666666666E+000 
                                     290                  1.2078699836503477E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.2090253469154852E+000                                      848                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6300421518349089E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6300421518349089E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8224243817303962E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2516040124734701E-001                 -3.6626240024196974E+001                 -9.8999999999999986E+001                  1.2516040124734695E-001                  3.7498628576329902E+000                  1.3333314842415307E+000                  1.2493813432010750E-001                  8.6002188346699024E-002                  4.2436085820085747E+000                  1.7523004884118589E+004                  8.9096827430187262E-005                  1.9598698425734826E-001                  7.2689021005925145E+000                  2.8519976213079805E+000                  1.7931441740599187E+001                  1.3408617157792191E+000                  4.9999859043502271E-001                  1.1910637204660867E-005                  9.8003125620297937E-001                  5.0809463318653748E-005                  4.4712700619673135E-003                  3.4416106108119725E-003                  9.3376729792513206E-003                  5.6665569330753029E-001                  3.6328677587266395E-001                 -2.6510729696553097E-002                 -4.0535174879291963E-001                 -3.6626240024196974E+001                  2.7790835007537545E-013                                        0                                        0                  1.6562833333333333E+000 
                                     300                  1.2094146968477703E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.1742572119679080E+000                                      849                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6292458923188773E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6292458923188773E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.8224243817303962E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2608619732077389E-001                 -3.6611826470293394E+001                 -1.4875408524143378E+001                  1.2608619732077433E-001                  3.7498282957972466E+000                  1.3361682259247183E+000                  1.2586114001936208E-001                  8.6532814867814514E-002                  4.2425473289663440E+000                  1.7480237498704071E+004                  8.8889626901121843E-005                  1.9588982681793868E-001                  7.2689807716521067E+000                  2.8552712074116386E+000                  1.7934950049677319E+001                  1.3408642058634570E+000                  4.9999796757337783E-001                  1.0664913915028984E-005                  9.8003250654914897E-001                  5.0821101076520424E-005                  4.4712485959424253E-003                  3.4416106108119721E-003                  9.3376729792513189E-003                  5.6645231288696651E-001                  3.6349005162671322E-001                 -2.6513322357913784E-002                 -4.0221285926949008E-001                 -3.6611826470293394E+001                  2.8278190572757337E-013                                        0                                        0                  1.7282999999999999E+000 
                                     310                  1.2108467110856440E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.1427738239053724E+000                                      847                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6283718303091492E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6283718303091492E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9153844489856950E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2694272802059967E-001                 -3.6598320208152451E+001                 -1.5352529778863040E+001                  1.2694272802059980E-001                  3.7497966281608286E+000                  1.3388000963431712E+000                  1.2671573493858246E-001                  8.7023447600260345E-002                  4.2415660635014518E+000                  1.7440786410087621E+004                  8.8686786933281895E-005                  1.9577424092902371E-001                  7.2690573338096911E+000                  2.8583339168101385E+000                  1.7938236254381476E+001                  1.3408663058817967E+000                  4.9999744226978748E-001                  9.6143067345709939E-006                  9.8003356116985507E-001                  5.0831596484700888E-005                  4.4712304816181244E-003                  3.4416106108119721E-003                  9.3376729792513206E-003                  5.6626336896743013E-001                  3.6367889548926663E-001                 -2.6541430033718078E-002                 -3.9926233352433843E-001                 -3.6598320208152451E+001                  2.7833306955313824E-013                                        0                                        0                  1.7922499999999999E+000 
                                     320                  1.2121799260776142E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.1110730836583640E+000                                      848                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6275344926114237E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6275344926114237E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9153844489856950E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2774438745305514E-001                 -3.6585529757131063E+001                 -1.4954589770191003E+001                  1.2774438745305550E-001                  3.7497666875764919E+000                  1.3412726000683326E+000                  1.2751705277626382E-001                  8.7483987687774115E-002                  4.2406449833264244E+000                  1.7403836045465054E+004                  8.8496068317293636E-005                  1.9566416822698127E-001                  7.2691333563785898E+000                  2.8611963911908469E+000                  1.7941312777025832E+001                  1.3408680944131159E+000                  4.9999699487226612E-001                  8.7195116917993351E-006                  9.8003445947639811E-001                  5.0841088342168734E-005                  4.4712150454257723E-003                  3.4416106108119712E-003                  9.3376729792513206E-003                  5.6608711298003311E-001                  3.6385505616265640E-001                 -2.6556911653777864E-002                 -3.9653913906731847E-001                 -3.6585529757131063E+001                  2.8051976759533747E-013                                        0                                        0                  1.8591833333333334E+000 
                                     330                  1.2134231978781559E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.0796152562323034E+000                                      848                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6267532828306690E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6267532828306690E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.9153844489856950E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2849425176322643E-001                 -3.6573557227708172E+001                 -1.5653559774527022E+001                  1.2849425176322651E-001                  3.7497382175962670E+000                  1.3435856155773460E+000                  1.2826534563939113E-001                  8.7915074079788783E-002                  4.2397828105423949E+000                  1.7369319766811939E+004                  8.8317218251869785E-005                  1.9555964003857054E-001                  7.2692052063596275E+000                  2.8638783768988270E+000                  1.7944196756523947E+001                  1.3408696280820664E+000                  4.9999661121927563E-001                  7.9522057109073633E-006                  9.8003522987553282E-001                  5.0849714340585491E-005                  4.4712018015273247E-003                  3.4416106108119686E-003                  9.3376729792513206E-003                  5.6592244309336548E-001                  3.6401963539434401E-001                 -2.6578023955511086E-002                 -3.9398734969500393E-001                 -3.6573557227708172E+001                  2.8144894616981709E-013                                        0                                        0                  1.9225333333333334E+000 
                                     340                  1.2145856142207413E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.0516724895110299E+000                                      850                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6260171126861804E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6260171126861804E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0016786202904837E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2919640548897057E-001                 -3.6562609129977382E+001                 -9.8999999999999986E+001                  1.2919640548897021E-001                  3.7497108659263398E+000                  1.3457586186508463E+000                  1.2896716985166248E-001                  8.8320689525777818E-002                  4.2389715796504168E+000                  1.7336905408590661E+004                  8.8148585485357188E-005                  1.9545983032540623E-001                  7.2692680696698329E+000                  2.8663908516273828E+000                  1.7946895050752051E+001                  1.3408709526361948E+000                  4.9999627987016754E-001                  7.2895074949882796E-006                  9.8003589531008617E-001                  5.0857549451328983E-005                  4.4711903576428709E-003                  3.4416106108119682E-003                  9.3376729792513189E-003                  5.6576821511302822E-001                  3.6417377690971164E-001                 -2.6598900284686602E-002                 -3.9160498492554041E-001                 -3.6562609129977382E+001                  2.8605691192985085E-013                                        0                                        0                  1.9803666666666666E+000 
                                     350                  1.2156751333360760E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  6.0248411610579806E+000                                      850                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6253316460787552E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6253316460787552E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0016786202904837E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2985805058555674E-001                 -3.6552045182889131E+001                 -9.8999999999999986E+001                  1.2985805058555630E-001                  3.7496850259291317E+000                  1.3478040129877176E+000                  1.2962674511761491E-001                  8.8702157153171202E-002                  4.2382086443956304E+000                  1.7306475997990019E+004                  8.7989982164500961E-005                  1.9536533461792707E-001                  7.2693323345600103E+000                  2.8687673323699951E+000                  1.7949452482484894E+001                  1.3408721043855212E+000                  4.9999599174396120E-001                  6.7132550821136007E-006                  9.8003647399704330E-001                  5.0864689955397258E-005                  4.4711804019627105E-003                  3.4416106108119660E-003                  9.3376729792513189E-003                  5.6562342347893857E-001                  3.6431848594917582E-001                 -2.6622255671630984E-002                 -3.8936004199347551E-001                 -3.6552045182889131E+001                  2.8438972399428293E-013                                        0                                        0                  2.0474500000000000E+000 
                                     360                  1.2166971018967180E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  5.9967047077950673E+000                                      850                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6246860924569788E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6246860924569788E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0016786202904837E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3047780509340245E-001                 -3.6542091999440011E+001                 -9.8999999999999986E+001                  1.3047780509340223E-001                  3.7496603125090755E+000                  1.3497253431298288E+000                  1.3024540249596311E-001                  8.9060912682456458E-002                  4.2374911333370600E+000                  1.7277907051478527E+004                  8.7840641299655130E-005                  1.9527552566022816E-001                  7.2693942906371358E+000                  2.8710046231123552E+000                  1.7951862099002966E+001                  1.3408731107499192E+000                  4.9999573998284558E-001                  6.2097328506482186E-006                  9.8003697969639758E-001                  5.0871225326580529E-005                  4.4711716988100952E-003                  3.4416106108119643E-003                  9.3376729792513189E-003                  5.6548740123810948E-001                  3.6445442927912541E-001                 -2.6647793707799388E-002                 -3.8725630210297246E-001                 -3.6542091999440011E+001                  2.8574964241656321E-013                                        0                                        0                  2.1201500000000002E+000 
                                     370                  1.2176602330181990E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  5.9724624949636125E+000                                      851                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6240779438586377E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6240779438586377E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0016786202904837E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3106729909102241E-001                 -3.6532662164319966E+001                 -9.8999999999999986E+001                  1.3106729909102241E-001                  3.7496367166676312E+000                  1.3515477363866759E+000                  1.3083138949696860E-001                  8.9401097865847989E-002                  4.2368107629702765E+000                  1.7250860489283434E+004                  8.7699016896549903E-005                  1.9518985135956576E-001                  7.2694541869639249E+000                  2.8731282825272757E+000                  1.7954150900639984E+001                  1.3408739974486583E+000                  4.9999551815417093E-001                  5.7660755015047814E-006                  9.8003742531519067E-001                  5.0877240131275393E-005                  4.4711640269969105E-003                  3.4416106108119660E-003                  9.3376729792513206E-003                  5.6535902571517826E-001                  3.6458272934165875E-001                 -2.6667306394577598E-002                 -3.8527291661125795E-001                 -3.6532662164319966E+001                  2.8822208782607769E-013                                        0                                        0                  2.1843666666666670E+000 
                                     380                  1.2185681869479729E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  5.9459350415121008E+000                                      851                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6235027045620414E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6235027045620414E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0654949459285865E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3161647074966326E-001                 -3.6523788736210875E+001                 -1.5051499783199059E+001                  1.3161647074966354E-001                  3.7496140407127312E+000                  1.3532622823586493E+000                  1.3138197748589911E-001                  8.9721743770114076E-002                  4.2361694711617446E+000                  1.7225406167044232E+004                  8.7565351459873025E-005                  1.9510827517529067E-001                  7.2695093718426875E+000                  2.8751318458185273E+000                  1.7956309519892592E+001                  1.3408747814983011E+000                  4.9999532200227953E-001                  5.3737717187506620E-006                  9.8003781938948287E-001                  5.0882773225423731E-005                  4.4711572403825523E-003                  3.4416106108119599E-003                  9.3376729792513206E-003                  5.6523783948692696E-001                  3.6470384312180815E-001                 -2.6696812550349013E-002                 -3.8340520377089521E-001                 -3.6523788736210875E+001                  2.8834267278013288E-013                                        0                                        0                  2.2475833333333330E+000 
                                     390                  1.2194231545244656E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  5.9211391838359040E+000                                      853                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6229589258240422E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6229589258240422E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.0654949459285865E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3213722089036670E-001                 -3.6515447829488465E+001                 -1.4875408524143378E+001                  1.3213722089036711E-001                  3.7495923175595807E+000                  1.3548833481755787E+000                  1.3190190522925391E-001                  9.0025153948092282E-002                  4.2355626508057878E+000                  1.7201354680387634E+004                  8.7438795352696801E-005                  1.9503052805620139E-001                  7.2695618653397789E+000                  2.8770203921431983E+000                  1.7958345107842291E+001                  1.3408754761607935E+000                  4.9999514821048491E-001                  5.0261881298182566E-006                  9.8003816857175341E-001                  5.0887853834820517E-005                  4.4711512250741603E-003                  3.4416106108119599E-003                  9.3376729792513224E-003                  5.6512357888007070E-001                  3.6481803431287751E-001                 -2.6727326892678007E-002                 -3.8163371293609705E-001                 -3.6515447829488465E+001                  2.8947831355583504E-013                                        0                                        0                  2.3077166666666664E+000 
                                     400                  1.2202333385679758E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  5.8985040511938571E+000                                      854                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6224451710327563E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6224451710327563E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1293112715666921E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3263196277272823E-001                 -3.6507471423931563E+001                 -9.8999999999999986E+001                  1.3263196277272810E-001                  3.7495715493868391E+000                  1.3564241679231834E+000                  1.3239551916427009E-001                  9.0313497261084202E-002                  4.2349859641798044E+000                  1.7178528675398982E+004                  8.7318543469574377E-005                  1.9495633570313284E-001                  7.2696129055217575E+000                  2.8788237011853548E+000                  1.7960290081189044E+001                  1.3408760974197742E+000                  4.9999499278060550E-001                  4.7153283708572039E-006                  9.8003848088912282E-001                  5.0892563102550353E-005                  4.4711458432153085E-003                  3.4416106108119565E-003                  9.3376729792513224E-003                  5.6501517195843953E-001                  3.6492637458338473E-001                 -2.6754362840899295E-002                 -3.7995989593436175E-001                 -3.6507471423931563E+001                  2.9046056462781961E-013                                        0                                        0                  2.3707666666666669E+000 
                                     410                  1.2210010308702621E+010                  9.4999999999999996E-001                 -9.8999999999999986E+001                  5.8742123094107903E+000                                      854                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6219575378177347E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.9999999991400013E-001                  9.6219575378177347E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  2.1293112715666921E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.3310135101644788E-001                 -3.6499889830250048E+001                 -9.8999999999999986E+001                  1.3310135101644774E-001                  3.7495516269627607E+000                  1.3578886561970742E+000                  1.3286416023778774E-001                  9.0587662645999809E-002                  4.2344376334099731E+000                  1.7156853125031019E+004                  8.7204184285685155E-005                  1.9488542967597910E-001                  7.2696617298702275E+000                  2.8805394407528433E+000                  1.7962141216681168E+001                  1.3408766544263153E+000                  4.9999485342396832E-001                  4.4366150962391645E-006                  9.8003876093289388E-001                  5.0896925770563164E-005                  4.4711410161354182E-003                  3.4416106108119552E-003                  9.3376729792513224E-003                  5.6491233220464288E-001                  3.6502915031563848E-001                 -2.6781584969626595E-002                 -3.7837257938191166E-001                 -3.6499889830250048E+001                  2.9157981363632730E-013                                        0                                        0                  2.4306833333333335E+000 
